Time	Channel A	Channel B
(ms)	(V)	(V)

7.01490600	0.13678400	0.13010040
7.02770600	0.14572590	0.14804530
7.04050600	0.17249060	0.17499310
7.05330600	0.19037450	0.19293800
7.06610600	0.21716970	0.20194100
7.07890600	0.22608110	0.22885830
7.09170600	0.24393450	0.24683370
7.10450600	0.26181830	0.26477860
7.11730600	0.28861360	0.28275400
7.13010600	0.30646690	0.29172640
7.14290600	0.31537830	0.31867430
7.15570600	0.33326210	0.33661920
7.16850600	0.35111550	0.34562210
7.18130600	0.36005740	0.36356700
7.19410600	0.37791070	0.38154240
7.20690600	0.39576400	0.39051490
7.21970600	0.41361740	0.40845970
7.23250600	0.42255930	0.42643510
7.24530600	0.44041260	0.43540760
7.25810600	0.44935450	0.45338300
7.27090600	0.46720780	0.46235540
7.28370600	0.47614980	0.47132790
7.29650600	0.48506120	0.48030030
7.30930600	0.50294510	0.49827570
7.32210600	0.50294510	0.50724820
7.33490600	0.51185640	0.50724820
7.34770600	0.52079840	0.52522360
7.36050600	0.52970980	0.52522360
7.37330600	0.53865170	0.53419600
7.38610600	0.53865170	0.54316840
7.39890600	0.53865170	0.54316840
7.41170600	0.54759360	0.55214090
7.42450600	0.55650500	0.55214090
7.43730600	0.55650500	0.56114380
7.45010600	0.55650500	0.56114380
7.46290600	0.55650500	0.56114380
7.47570600	0.55650500	0.56114380
7.48850600	0.55650500	0.55214090
7.50130600	0.55650500	0.55214090
7.51410600	0.54759360	0.55214090
7.52690600	0.55650500	0.55214090
7.53970600	0.54759360	0.54316840
7.55250600	0.53865170	0.54316840
7.56530600	0.53865170	0.53419600
7.57810600	0.52970980	0.52522360
7.59090600	0.52079840	0.52522360
7.60370600	0.51185640	0.50724820
7.61650600	0.50294510	0.50724820
7.62930600	0.49400310	0.49827570
7.64210600	0.48506120	0.48930330
7.65490600	0.47614980	0.47132790
7.66770600	0.46720780	0.46235540
7.68050600	0.44935450	0.45338300
7.69330600	0.44041260	0.43540760
7.70610600	0.43150120	0.42643510
7.71890600	0.41361740	0.41746270
7.73170600	0.39576400	0.39948730
7.74450600	0.38682210	0.38154240
7.75730600	0.36896880	0.36356700
7.77010600	0.36005740	0.35459460
7.78290600	0.34217350	0.33661920
7.79570600	0.32432020	0.31867430
7.80850600	0.30646690	0.30069890
7.82130600	0.28861360	0.29172640
7.83410600	0.27072970	0.27378150
7.84690600	0.25287640	0.25580610
7.85970600	0.23502300	0.23786130
7.87250600	0.21716970	0.21988590
7.88530600	0.19928590	0.20194100
7.89810600	0.18143250	0.18396560
7.91090600	0.16357920	0.16602070
7.92370700	0.14572590	0.14804530
7.93650600	0.12784200	0.13010040
7.94930600	0.10998870	0.11212500
7.96210600	0.08319346	0.09418012
7.97490600	0.07428205	0.06723227
7.98770600	0.04751732	0.04028443
8.00050600	0.02963347	0.03131199
8.01330700	0.00283822	0.00439467
8.02610600	-0.01501511	-0.01358074
8.03890600	-0.03286843	-0.03152562
8.05170500	-0.05072176	-0.04950102
8.06450600	-0.06860561	-0.06744590
8.07730600	-0.09537034	-0.08542131
8.09010600	-0.11325420	-0.11233860
8.10290600	-0.13110750	-0.13031400
8.11570600	-0.14896080	-0.14825890
8.12850600	-0.17575610	-0.16623430
8.14130600	-0.19360940	-0.18417920
8.15410600	-0.21149330	-0.21112700
8.16690600	-0.22934660	-0.22910240
8.17970600	-0.24719990	-0.24704730
8.19250600	-0.26505320	-0.26502270
8.20530600	-0.29184850	-0.28296760
8.21810600	-0.30079040	-0.30094300
8.23090600	-0.31864370	-0.31888790
8.24370600	-0.34543900	-0.33686330
8.25650600	-0.35438090	-0.35480820
8.26930600	-0.37223430	-0.37278360
8.28210600	-0.39008760	-0.39072850
8.29490600	-0.40794090	-0.40870390
8.30770600	-0.42582480	-0.42664880
8.32050600	-0.44367810	-0.44462420
8.33330500	-0.46153140	-0.46256910
8.34610600	-0.47047330	-0.47154150
8.35890600	-0.48832670	-0.48951690
8.37170600	-0.50618000	-0.49848930
8.38450600	-0.51512190	-0.51646470
8.39730600	-0.53297530	-0.53440960
8.41010700	-0.54191710	-0.54338200
8.42290600	-0.55082860	-0.55238500
8.43570600	-0.56871240	-0.56135740
8.44850500	-0.57762380	-0.57032990
8.46130600	-0.58656570	-0.58830530
8.47410600	-0.59547720	-0.59727780
8.48690600	-0.60441910	-0.59727780
8.49970600	-0.61336100	-0.60625020
8.51250600	-0.61336100	-0.61522260
8.52530700	-0.62227240	-0.62422560
8.53810600	-0.63121430	-0.62422560
8.55090500	-0.63121430	-0.63319800
8.56370500	-0.64015630	-0.64217050
8.57650600	-0.64015630	-0.64217050
8.58930600	-0.64015630	-0.64217050
8.60210600	-0.64906760	-0.64217050
8.61490600	-0.64906760	-0.65114290
8.62770700	-0.64015630	-0.64217050
8.64050700	-0.64906760	-0.64217050
8.65330600	-0.64015630	-0.64217050
8.66610500	-0.64015630	-0.64217050
8.67890500	-0.64015630	-0.64217050
8.69170600	-0.64015630	-0.64217050
8.70450600	-0.63121430	-0.62422560
8.71730600	-0.63121430	-0.62422560
8.73010600	-0.62227240	-0.62422560
8.74290700	-0.61336100	-0.61522260
8.75570600	-0.60441910	-0.60625020
8.76850600	-0.60441910	-0.59727780
8.78130500	-0.58656570	-0.58830530
8.79410600	-0.58656570	-0.57930240
8.80690600	-0.56871240	-0.57032990
8.81970600	-0.55977050	-0.56135740
8.83250600	-0.54191710	-0.54338200
8.84530600	-0.53297530	-0.53440960
8.85810600	-0.52403330	-0.52543720
8.87090600	-0.51512190	-0.50746180
8.88370600	-0.49726860	-0.49848930
8.89650600	-0.48832670	-0.48054440
8.90930600	-0.46153140	-0.46256910
8.92210600	-0.45258950	-0.45359660
8.93490600	-0.43473620	-0.44462420
8.94770600	-0.42582480	-0.41767630
8.96050500	-0.39902950	-0.40870390
8.97330600	-0.39008760	-0.38175600
8.98610600	-0.37223430	-0.37278360
8.99890600	-0.35438090	-0.35480820
9.01170600	-0.34543900	-0.33686330
9.02450600	-0.31864370	-0.31888790
9.03730600	-0.30079040	-0.30094300
9.05010600	-0.28293710	-0.28296760
9.06290600	-0.26505320	-0.26502270
9.07570600	-0.24719990	-0.24704730
9.08850600	-0.22934660	-0.22910240
9.10130600	-0.21149330	-0.21112700
9.11410600	-0.18469800	-0.18417920
9.12690600	-0.17575610	-0.16623430
9.13970700	-0.14896080	-0.15726190
9.15250600	-0.13110750	-0.13031400
9.16530600	-0.11325420	-0.11233860
9.17810500	-0.09537034	-0.09439375
9.19090600	-0.06860561	-0.06744590
9.20370600	-0.05072176	-0.04950102
9.21650600	-0.03286843	-0.03152562
9.22930600	-0.01501511	-0.01358074
9.24210600	0.01178014	0.00439467
9.25490700	0.02963347	0.02233955
9.26770600	0.04751732	0.04925688
9.28050500	0.06537065	0.06723227
9.29330500	0.08319346	0.08517716
9.30610600	0.10998870	0.11212500
9.31890600	0.12784200	0.13010040
9.33170600	0.14572590	0.14804530
9.34450600	0.16357920	0.16602070
9.35730600	0.18143250	0.18396560
9.37010700	0.19928590	0.20194100
9.38290600	0.22608110	0.21988590
9.39570500	0.24393450	0.23786130
9.40850500	0.26181830	0.25580610
9.42130600	0.27967160	0.27378150
9.43410600	0.29752500	0.29172640
9.44690600	0.30646690	0.30970180
9.45970600	0.33326210	0.32764670
9.47250700	0.34217350	0.34562210
9.48530600	0.36005740	0.36356700
9.49810600	0.37791070	0.37253940
9.51090500	0.39576400	0.39051490
9.52370500	0.40470590	0.39948730
9.53650600	0.42255930	0.41746270
9.54930600	0.43150120	0.43540760
9.56210600	0.44935450	0.44438000
9.57490600	0.45826590	0.45338300
9.58770600	0.46720780	0.47132790
9.60050600	0.48506120	0.48030030
9.61330600	0.49400310	0.48930330
9.62610600	0.50294510	0.50724820
9.63890600	0.51185640	0.50724820
9.65170600	0.52079840	0.51622060
9.66450600	0.52970980	0.52522360
9.67730600	0.52970980	0.53419600
9.69010500	0.53865170	0.54316840
9.70290600	0.53865170	0.54316840
9.71570600	0.54759360	0.54316840
9.72850600	0.55650500	0.55214090
9.74130600	0.55650500	0.56114380
9.75410600	0.55650500	0.56114380
9.76690600	0.55650500	0.56114380
9.77970600	0.55650500	0.56114380
9.79250600	0.55650500	0.55214090
9.80530500	0.55650500	0.55214090
9.81810600	0.55650500	0.55214090
9.83090600	0.54759360	0.54316840
9.84370600	0.54759360	0.54316840
9.85650600	0.53865170	0.54316840
9.86930700	0.53865170	0.54316840
9.88210600	0.53865170	0.52522360
9.89490600	0.52079840	0.52522360
9.90770500	0.52079840	0.51622060
9.92050600	0.50294510	0.50724820
9.93330600	0.50294510	0.49827570
9.94610600	0.49400310	0.48930330
9.95890600	0.48506120	0.48030030
9.97170600	0.46720780	0.47132790
9.98450700	0.45826590	0.45338300
9.99730600	0.44935450	0.44438000
10.01011000	0.43150120	0.43540760
10.02291000	0.42255930	0.41746270
10.03571000	0.40470590	0.40845970
10.04851000	0.38682210	0.39051490
10.06131000	0.37791070	0.37253940
10.07411000	0.36005740	0.35459460
10.08691000	0.34217350	0.34562210
10.09971000	0.32432020	0.32764670
10.11251000	0.31537830	0.30970180
10.12531000	0.29752500	0.29172640
10.13811000	0.27967160	0.27378150
10.15091000	0.26181830	0.25580610
10.16371000	0.24393450	0.24683370
10.17651000	0.22608110	0.21988590
10.18931000	0.20822780	0.21091340
10.20211000	0.19037450	0.19293800
10.21491000	0.17249060	0.16602070
10.22771000	0.15463730	0.14804530
10.24051000	0.13678400	0.13907290
10.25331000	0.10998870	0.11212500
10.26611000	0.09213538	0.09418012
10.27891000	0.07428205	0.07620472
10.29171000	0.05642872	0.05825983
10.30451000	0.03857540	0.04028443
10.31731000	0.02072207	0.01336711
10.33011000	0.00283822	0.00439467
10.34291000	-0.02392651	-0.01358074
10.35571000	-0.03286843	-0.04049806
10.36851000	-0.05966369	-0.05847346
10.38131000	-0.07751702	-0.08542131
10.39411000	-0.10431230	-0.10336620
10.40691000	-0.12216560	-0.12134160
10.41971000	-0.14004940	-0.13928650
10.43251000	-0.15790280	-0.15726190
10.44531000	-0.18469800	-0.17520680
10.45811000	-0.20255130	-0.20215460
10.47091000	-0.22040470	-0.22009950
10.48371000	-0.23825800	-0.23807490
10.49651000	-0.25614180	-0.25601980
10.50931000	-0.27399520	-0.27399520
10.52211000	-0.30079040	-0.29194010
10.53491000	-0.31864370	-0.30991550
10.54771000	-0.33649710	-0.33686330
10.56051000	-0.35438090	-0.35480820
10.57331000	-0.36329230	-0.37278360
10.58611000	-0.39008760	-0.39072850
10.59891000	-0.40794090	-0.39970090
10.61171000	-0.41688280	-0.41767630
10.62451000	-0.44367810	-0.43562120
10.63731000	-0.45258950	-0.44462420
10.65011000	-0.47047330	-0.46256910
10.66291000	-0.47938480	-0.48054440
10.67571000	-0.49726860	-0.49848930
10.68851000	-0.51512190	-0.51646470
10.70131000	-0.52403330	-0.52543720
10.71411000	-0.53297530	-0.53440960
10.72691000	-0.55082860	-0.54338200
10.73971000	-0.55977050	-0.55238500
10.75251000	-0.56871240	-0.57032990
10.76531000	-0.58656570	-0.57930240
10.77811000	-0.58656570	-0.58830530
10.79091000	-0.59547720	-0.59727780
10.80371000	-0.60441910	-0.60625020
10.81651000	-0.61336100	-0.61522260
10.82931000	-0.62227240	-0.61522260
10.84210000	-0.63121430	-0.62422560
10.85491000	-0.63121430	-0.62422560
10.86771000	-0.64015630	-0.63319800
10.88051000	-0.64015630	-0.63319800
10.89331000	-0.64015630	-0.64217050
10.90611000	-0.64015630	-0.64217050
10.91891000	-0.64015630	-0.64217050
10.93171000	-0.64015630	-0.64217050
10.94451000	-0.64015630	-0.64217050
10.95731000	-0.64015630	-0.64217050
10.97011000	-0.64015630	-0.64217050
10.98291000	-0.64015630	-0.63319800
10.99571000	-0.64015630	-0.64217050
11.00851000	-0.63121430	-0.63319800
11.02131000	-0.63121430	-0.62422560
11.03411000	-0.62227240	-0.62422560
11.04691000	-0.61336100	-0.61522260
11.05971000	-0.60441910	-0.60625020
11.07251000	-0.60441910	-0.59727780
11.08531000	-0.58656570	-0.58830530
11.09811000	-0.58656570	-0.57930240
11.11091000	-0.57762380	-0.57032990
11.12371000	-0.55977050	-0.56135740
11.13651000	-0.55082860	-0.55238500
11.14931000	-0.53297530	-0.54338200
11.16211000	-0.53297530	-0.53440960
11.17491000	-0.51512190	-0.51646470
11.18771000	-0.49726860	-0.49848930
11.20051000	-0.48832670	-0.48951690
11.21331000	-0.47047330	-0.47154150
11.22611000	-0.46153140	-0.45359660
11.23891000	-0.44367810	-0.44462420
11.25171000	-0.42582480	-0.42664880
11.26451000	-0.40794090	-0.40870390
11.27731000	-0.39008760	-0.39072850
11.29011000	-0.37223430	-0.37278360
11.30291000	-0.35438090	-0.35480820
11.31571000	-0.34543900	-0.33686330
11.32851000	-0.32758570	-0.32786040
11.34131000	-0.30970180	-0.30094300
11.35411000	-0.28293710	-0.28296760
11.36691000	-0.27399520	-0.26502270
11.37971000	-0.24719990	-0.24704730
11.39251000	-0.23825800	-0.22910240
11.40531000	-0.21149330	-0.21112700
11.41811000	-0.19360940	-0.19318220
11.43091000	-0.17575610	-0.17520680
11.44371000	-0.14896080	-0.15726190
11.45651000	-0.14004940	-0.13928650
11.46931000	-0.11325420	-0.12134160
11.48211000	-0.09537034	-0.09439375
11.49491000	-0.07751702	-0.07641835
11.50771000	-0.05966369	-0.05847346
11.52051000	-0.03286843	-0.04049806
11.53331000	-0.01501511	-0.01358074
11.54611000	0.00283822	0.00439467
11.55891000	0.02072207	0.02233955
11.57170000	0.03857540	0.04028443
11.58451000	0.06537065	0.05825983
11.59731000	0.08319346	0.08517716
11.61011000	0.10104680	0.10315260
11.62291000	0.11893060	0.12109740
11.63571000	0.14572590	0.14804530
11.64851000	0.16357920	0.16602070
11.66131000	0.18143250	0.18396560
11.67411000	0.19928590	0.20194100
11.68691000	0.21716970	0.21988590
11.69971000	0.24393450	0.23786130
11.71251000	0.25287640	0.25580610
11.72531000	0.27072970	0.27378150
11.73811000	0.28861360	0.29172640
11.75091000	0.30646690	0.30970180
11.76371000	0.32432020	0.32764670
11.77651000	0.34217350	0.34562210
11.78931000	0.36005740	0.35459460
11.80211000	0.36896880	0.37253940
11.81491000	0.38682210	0.38154240
11.82771000	0.40470590	0.39948730
11.84051000	0.41361740	0.41746270
11.85331000	0.43150120	0.43540760
11.86611000	0.44041260	0.44438000
11.87891000	0.45826590	0.45338300
11.89171000	0.46720780	0.46235540
11.90451000	0.47614980	0.47132790
11.91731000	0.49400310	0.48930330
11.93011000	0.50294510	0.49827570
11.94291000	0.51185640	0.50724820
11.95571000	0.52079840	0.51622060
11.96851000	0.52970980	0.52522360
11.98131000	0.53865170	0.53419600
11.99411000	0.53865170	0.53419600
12.00691000	0.53865170	0.54316840
12.01971000	0.54759360	0.54316840
12.03251000	0.55650500	0.55214090
12.04531000	0.55650500	0.56114380
12.05811000	0.56544700	0.56114380
12.07091000	0.55650500	0.56114380
12.08371000	0.55650500	0.56114380
12.09651000	0.55650500	0.56114380
12.10931000	0.55650500	0.56114380
12.12211000	0.55650500	0.56114380
12.13491000	0.55650500	0.55214090
12.14771000	0.55650500	0.55214090
12.16051000	0.54759360	0.54316840
12.17331000	0.53865170	0.54316840
12.18611000	0.53865170	0.53419600
12.19890000	0.52970980	0.52522360
12.21171000	0.52079840	0.51622060
12.22451000	0.51185640	0.50724820
12.23731000	0.50294510	0.50724820
12.25011000	0.49400310	0.49827570
12.26291000	0.48506120	0.48930330
12.27571000	0.46720780	0.47132790
12.28851000	0.46720780	0.46235540
12.30131000	0.44935450	0.45338300
12.31411000	0.44041260	0.43540760
12.32691000	0.42255930	0.42643510
12.33971000	0.41361740	0.40845970
12.35251000	0.39576400	0.39948730
12.36531000	0.37791070	0.38154240
12.37811000	0.36005740	0.36356700
12.39091000	0.35111550	0.34562210
12.40371000	0.33326210	0.32764670
12.41651000	0.32432020	0.31867430
12.42931000	0.30646690	0.30069890
12.44211000	0.28861360	0.28275400
12.45491000	0.27072970	0.26477860
12.46771000	0.25287640	0.24683370
12.48051000	0.23502300	0.23786130
12.49331000	0.21716970	0.21988590
12.50611000	0.19928590	0.20194100
12.51891000	0.18143250	0.18396560
12.53171000	0.16357920	0.15701770
12.54451000	0.13678400	0.13907290
12.55731000	0.11893060	0.12109740
12.57011000	0.10104680	0.10315260
12.58291000	0.08319346	0.07620472
12.59571000	0.06537065	0.05825983
12.60851000	0.03857540	0.04028443
12.62131000	0.02072207	0.02233955
12.63411000	0.00283822	0.00439467
12.64691000	-0.01501511	-0.01358074
12.65971000	-0.04181036	-0.03152562
12.67251000	-0.05072176	-0.04950102
12.68531000	-0.06860561	-0.07641835
12.69811000	-0.09537034	-0.09439375
12.71091000	-0.11325420	-0.12134160
12.72371000	-0.13110750	-0.13928650
12.73651000	-0.15790280	-0.15726190
12.74931000	-0.17575610	-0.17520680
12.76211000	-0.19360940	-0.19318220
12.77491000	-0.21149330	-0.21112700
12.78771000	-0.22934660	-0.22910240
12.80051000	-0.25614180	-0.25601980
12.81331000	-0.27399520	-0.26502270
12.82611000	-0.29184850	-0.28296760
12.83891000	-0.30970180	-0.30094300
12.85171000	-0.32758570	-0.31888790
12.86451000	-0.34543900	-0.34583570
12.87731000	-0.36329230	-0.36378060
12.89011000	-0.38114570	-0.38175600
12.90291000	-0.39902950	-0.39970090
12.91571000	-0.40794090	-0.40870390
12.92851000	-0.42582480	-0.42664880
12.94131000	-0.44367810	-0.44462420
12.95411000	-0.46153140	-0.46256910
12.96691000	-0.47938480	-0.47154150
12.97971000	-0.49726860	-0.49848930
12.99251000	-0.50618000	-0.50746180
13.00531000	-0.51512190	-0.51646470
13.01811000	-0.53297530	-0.53440960
13.03091000	-0.54191710	-0.54338200
13.04370000	-0.55977050	-0.55238500
13.05651000	-0.56871240	-0.57032990
13.06931000	-0.57762380	-0.57032990
13.08211000	-0.58656570	-0.58830530
13.09491000	-0.59547720	-0.59727780
13.10771000	-0.60441910	-0.60625020
13.12051000	-0.60441910	-0.60625020
13.13331000	-0.61336100	-0.61522260
13.14611000	-0.62227240	-0.62422560
13.15891000	-0.63121430	-0.62422560
13.17171000	-0.64015630	-0.63319800
13.18451000	-0.64015630	-0.63319800
13.19731000	-0.64015630	-0.64217050
13.21011000	-0.64015630	-0.64217050
13.22291000	-0.64015630	-0.64217050
13.23571000	-0.64015630	-0.64217050
13.24851000	-0.64015630	-0.64217050
13.26131000	-0.64015630	-0.64217050
13.27411000	-0.64015630	-0.64217050
13.28691000	-0.64015630	-0.64217050
13.29971000	-0.64015630	-0.64217050
13.31251000	-0.64015630	-0.63319800
13.32531000	-0.63121430	-0.62422560
13.33811000	-0.63121430	-0.62422560
13.35091000	-0.62227240	-0.62422560
13.36371000	-0.61336100	-0.60625020
13.37651000	-0.60441910	-0.60625020
13.38931000	-0.59547720	-0.58830530
13.40211000	-0.58656570	-0.57930240
13.41491000	-0.57762380	-0.57032990
13.42771000	-0.56871240	-0.56135740
13.44051000	-0.55082860	-0.55238500
13.45331000	-0.54191710	-0.54338200
13.46611000	-0.53297530	-0.53440960
13.47891000	-0.51512190	-0.51646470
13.49171000	-0.50618000	-0.49848930
13.50451000	-0.49726860	-0.49848930
13.51731000	-0.47938480	-0.47154150
13.53011000	-0.46153140	-0.46256910
13.54291000	-0.44367810	-0.44462420
13.55571000	-0.42582480	-0.42664880
13.56851000	-0.41688280	-0.41767630
13.58131000	-0.39902950	-0.39970090
13.59411000	-0.38114570	-0.38175600
13.60691000	-0.36329230	-0.36378060
13.61971000	-0.34543900	-0.34583570
13.63251000	-0.33649710	-0.32786040
13.64531000	-0.31864370	-0.30991550
13.65811000	-0.29184850	-0.29194010
13.67091000	-0.27399520	-0.27399520
13.68371000	-0.25614180	-0.25601980
13.69651000	-0.23825800	-0.23807490
13.70931000	-0.22040470	-0.22009950
13.72211000	-0.20255130	-0.20215460
13.73491000	-0.18469800	-0.18417920
13.74771000	-0.16681420	-0.15726190
13.76051000	-0.14004940	-0.13928650
13.77330000	-0.12216560	-0.12134160
13.78611000	-0.10431230	-0.10336620
13.79891000	-0.08645894	-0.08542131
13.81171000	-0.06860561	-0.06744590
13.82451000	-0.04181036	-0.04950102
13.83731000	-0.03286843	-0.02255318
13.85011000	-0.00607318	-0.00457778
13.86291000	0.01178014	0.01336711
13.87571000	0.03857540	0.04028443
13.88850000	0.05642872	0.05825983
13.90131000	0.07428205	0.07620472
13.91411000	0.09213538	0.09418012
13.92691000	0.11893060	0.11212500
13.93971000	0.13678400	0.13907290
13.95251000	0.14572590	0.15701770
13.96531000	0.18143250	0.17499310
13.97811000	0.19037450	0.19293800
13.99091000	0.21716970	0.21091340
14.00371000	0.22608110	0.22885830
14.01651000	0.25287640	0.24683370
14.02931000	0.26181830	0.26477860
14.04211000	0.28861360	0.28275400
14.05491000	0.30646690	0.30069890
14.06771000	0.32432020	0.31867430
14.08051000	0.33326210	0.33661920
14.09331000	0.35111550	0.34562210
14.10611000	0.36896880	0.36356700
14.11891000	0.37791070	0.38154240
14.13171000	0.39576400	0.39948730
14.14451000	0.41361740	0.41746270
14.15731000	0.43150120	0.41746270
14.17011000	0.43150120	0.43540760
14.18291000	0.44935450	0.45338300
14.19571000	0.46720780	0.46235540
14.20851000	0.47614980	0.47132790
14.22131000	0.48506120	0.48930330
14.23411000	0.49400310	0.48930330
14.24691000	0.50294510	0.50724820
14.25971000	0.51185640	0.51622060
14.27251000	0.52079840	0.52522360
14.28531000	0.52970980	0.52522360
14.29811000	0.53865170	0.53419600
14.31091000	0.54759360	0.54316840
14.32371000	0.54759360	0.54316840
14.33651000	0.54759360	0.55214090
14.34931000	0.55650500	0.56114380
14.36211000	0.55650500	0.56114380
14.37491000	0.55650500	0.56114380
14.38771000	0.55650500	0.56114380
14.40051000	0.55650500	0.55214090
14.41331000	0.55650500	0.56114380
14.42611000	0.55650500	0.56114380
14.43891000	0.54759360	0.55214090
14.45171000	0.54759360	0.55214090
14.46451000	0.54759360	0.54316840
14.47731000	0.53865170	0.54316840
